,pid,dayofstudy,weekofstudy,loyalty,regularity,duration,duration_mean,duration_std,duration_min,duration_max,betweenlaunch_duration_mean,betweenlaunch_duration_std,loyalty_aspire,regularity_aspire,duration_aspire,duration_mean_aspire,duration_std_aspire,duration_min_aspire,duration_max_aspire,betweenlaunch_duration_mean_aspire,betweenlaunch_duration_std_aspire,loyalty_boostme,regularity_boostme,duration_boostme,duration_mean_boostme,duration_std_boostme,duration_min_boostme,duration_max_boostme,betweenlaunch_duration_mean_boostme,betweenlaunch_duration_std_boostme,loyalty_dailyfeats,regularity_dailyfeats,duration_dailyfeats,duration_mean_dailyfeats,duration_std_dailyfeats,duration_min_dailyfeats,duration_max_dailyfeats,betweenlaunch_duration_mean_dailyfeats,betweenlaunch_duration_std_dailyfeats,loyalty_icope,regularity_icope,duration_icope,duration_mean_icope,duration_std_icope,duration_min_icope,duration_max_icope,betweenlaunch_duration_mean_icope,betweenlaunch_duration_std_icope,loyalty_mantra,regularity_mantra,duration_mantra,duration_mean_mantra,duration_std_mantra,duration_min_mantra,duration_max_mantra,betweenlaunch_duration_mean_mantra,betweenlaunch_duration_std_mantra,loyalty_messages,regularity_messages,duration_messages,duration_mean_messages,duration_std_messages,duration_min_messages,duration_max_messages,betweenlaunch_duration_mean_messages,betweenlaunch_duration_std_messages,loyalty_moveme,regularity_moveme,duration_moveme,duration_mean_moveme,duration_std_moveme,duration_min_moveme,duration_max_moveme,betweenlaunch_duration_mean_moveme,betweenlaunch_duration_std_moveme,loyalty_relax,regularity_relax,duration_relax,duration_mean_relax,duration_std_relax,duration_min_relax,duration_max_relax,betweenlaunch_duration_mean_relax,betweenlaunch_duration_std_relax,loyalty_slumbertime,regularity_slumbertime,duration_slumbertime,duration_mean_slumbertime,duration_std_slumbertime,duration_min_slumbertime,duration_max_slumbertime,betweenlaunch_duration_mean_slumbertime,betweenlaunch_duration_std_slumbertime,loyalty_socialforce,regularity_socialforce,duration_socialforce,duration_mean_socialforce,duration_std_socialforce,duration_min_socialforce,duration_max_socialforce,betweenlaunch_duration_mean_socialforce,betweenlaunch_duration_std_socialforce,loyalty_thoughtchallenger,regularity_thoughtchallenger,duration_thoughtchallenger,duration_mean_thoughtchallenger,duration_std_thoughtchallenger,duration_min_thoughtchallenger,duration_max_thoughtchallenger,betweenlaunch_duration_mean_thoughtchallenger,betweenlaunch_duration_std_thoughtchallenger,loyalty_worryknot,regularity_worryknot,duration_worryknot,duration_mean_worryknot,duration_std_worryknot,duration_min_worryknot,duration_max_worryknot,betweenlaunch_duration_mean_worryknot,betweenlaunch_duration_std_worryknot,num_apps_used,most_used_app_0,most_used_app_1,most_used_app_2,anx_mood,dep_mood
627,1000,40.0,6,24,4,498,21.0,28.0,0,99,3678.0,5598.0,2.0,1.0,23.0,12.0,4.0,9.0,14.0,8940.0,-1.0,2.0,1.0,184.0,92.0,10.0,85.0,99.0,14340.0,-1.0,2.0,1.0,60.0,30.0,42.0,0.0,60.0,4320.0,-1.0,1.0,1.0,24.0,24.0,0.0,24.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,3.0,58.0,10.0,17.0,0.0,42.0,8628.0,4337.0,2.0,1.0,88.0,44.0,17.0,32.0,56.0,120.0,-1.0,2.0,1.0,23.0,12.0,15.0,1.0,22.0,360.0,-1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,21120.0,20317.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,18.0,18.0,0.0,18.0,18.0,-1.0,-1.0,1.0,1.0,20.0,20.0,0.0,20.0,20.0,-1.0,-1.0,10,messages,,,1.0,4.0
628,1000,41.0,6,31,4,617,20.0,36.0,0,154,2322.0,3969.0,2.0,2.0,72.0,36.0,34.0,12.0,60.0,18600.0,-1.0,2.0,2.0,134.0,67.0,66.0,20.0,114.0,18480.0,-1.0,3.0,2.0,73.0,24.0,21.0,0.0,38.0,9180.0,1188.0,1.0,1.0,35.0,35.0,0.0,35.0,35.0,-1.0,-1.0,2.0,2.0,101.0,50.0,33.0,27.0,74.0,660.0,-1.0,2.0,2.0,9.0,4.0,6.0,0.0,9.0,31620.0,-1.0,1.0,1.0,154.0,154.0,0.0,154.0,154.0,-1.0,-1.0,2.0,1.0,24.0,12.0,4.0,9.0,15.0,480.0,-1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,5358.0,6184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,6.0,6.0,0.0,6.0,6.0,-1.0,-1.0,1.0,1.0,9.0,9.0,0.0,9.0,9.0,-1.0,-1.0,11,slumbertime,,,1.0,4.0
629,1000,42.0,6,24,4,287,12.0,14.0,0,45,3164.0,5175.0,2.0,1.0,21.0,10.0,5.0,7.0,14.0,120.0,-1.0,1.0,1.0,24.0,24.0,0.0,24.0,24.0,-1.0,-1.0,2.0,1.0,34.0,17.0,10.0,10.0,24.0,8640.0,-1.0,1.0,1.0,33.0,33.0,0.0,33.0,33.0,-1.0,-1.0,1.0,1.0,20.0,20.0,0.0,20.0,20.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,1.0,39.0,20.0,25.0,2.0,37.0,540.0,-1.0,2.0,1.0,57.0,28.0,23.0,12.0,45.0,180.0,-1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9098.0,8293.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,45.0,22.0,11.0,15.0,30.0,240.0,-1.0,1.0,1.0,14.0,14.0,0.0,14.0,14.0,-1.0,-1.0,11,slumbertime,,,1.0,4.0
630,1000,43.0,7,28,4,315,11.0,25.0,0,125,2309.0,3365.0,1.0,1.0,33.0,33.0,0.0,33.0,33.0,-1.0,-1.0,1.0,1.0,125.0,125.0,0.0,125.0,125.0,-1.0,-1.0,2.0,2.0,25.0,12.0,18.0,0.0,25.0,13380.0,-1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,-1.0,-1.0,2.0,1.0,48.0,24.0,8.0,18.0,30.0,720.0,-1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,35040.0,-1.0,1.0,1.0,6.0,6.0,0.0,6.0,6.0,-1.0,-1.0,3.0,1.0,59.0,20.0,20.0,0.0,39.0,300.0,339.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,5195.0,4141.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,12.0,12.0,0.0,12.0,12.0,-1.0,-1.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,-1.0,-1.0,11,slumbertime,,,,
631,1014,25.0,4,11,4,498,45.0,50.0,0,166,7986.0,13124.0,3.0,2.0,178.0,59.0,93.0,0.0,166.0,9960.0,13407.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,163.0,54.0,11.0,42.0,61.0,28560.0,13407.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,7.0,7.0,0.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0,62.0,21.0,25.0,2.0,49.0,11370.0,11158.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,88.0,88.0,0.0,88.0,88.0,-1.0,-1.0,5,aspire,dailyfeats,socialforce,2.0,1.0
632,1014,25.0,4,11,4,498,45.0,50.0,0,166,7986.0,13124.0,3.0,2.0,178.0,59.0,93.0,0.0,166.0,9960.0,13407.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,163.0,54.0,11.0,42.0,61.0,28560.0,13407.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,7.0,7.0,0.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0,62.0,21.0,25.0,2.0,49.0,11370.0,11158.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,88.0,88.0,0.0,88.0,88.0,-1.0,-1.0,5,aspire,dailyfeats,socialforce,2.0,1.0
633,1014,25.0,4,11,4,498,45.0,50.0,0,166,7986.0,13124.0,3.0,2.0,178.0,59.0,93.0,0.0,166.0,9960.0,13407.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,163.0,54.0,11.0,42.0,61.0,28560.0,13407.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,7.0,7.0,0.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0,62.0,21.0,25.0,2.0,49.0,11370.0,11158.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,88.0,88.0,0.0,88.0,88.0,-1.0,-1.0,5,aspire,dailyfeats,socialforce,2.0,1.0
634,1014,27.0,4,20,3,786,39.0,43.0,0,127,3294.0,10412.0,2.0,1.0,156.0,78.0,69.0,29.0,127.0,4320.0,-1.0,5.0,2.0,242.0,48.0,48.0,4.0,124.0,3240.0,2788.0,2.0,2.0,78.0,39.0,55.0,0.0,78.0,62580.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,6480.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0,8.0,3.0,1.0,2.0,4.0,8370.0,2588.0,4.0,1.0,198.0,50.0,50.0,4.0,118.0,2240.0,1646.0,2.0,1.0,101.0,50.0,8.0,45.0,56.0,6540.0,-1.0,7,boostme,,,2.0,1.0
635,1014,27.0,4,20,3,786,39.0,43.0,0,127,3294.0,10412.0,2.0,1.0,156.0,78.0,69.0,29.0,127.0,4320.0,-1.0,5.0,2.0,242.0,48.0,48.0,4.0,124.0,3240.0,2788.0,2.0,2.0,78.0,39.0,55.0,0.0,78.0,62580.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,6480.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0,8.0,3.0,1.0,2.0,4.0,8370.0,2588.0,4.0,1.0,198.0,50.0,50.0,4.0,118.0,2240.0,1646.0,2.0,1.0,101.0,50.0,8.0,45.0,56.0,6540.0,-1.0,7,boostme,,,2.0,1.0
636,1014,28.0,4,15,3,469,31.0,32.0,0,85,5593.0,14825.0,2.0,2.0,103.0,52.0,21.0,37.0,66.0,77940.0,-1.0,3.0,2.0,106.0,35.0,42.0,2.0,82.0,8160.0,11370.0,3.0,2.0,152.0,51.0,45.0,0.0,85.0,37740.0,44208.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,9.0,4.0,2.0,3.0,6.0,120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,45.0,22.0,29.0,2.0,43.0,77880.0,-1.0,2.0,2.0,6.0,3.0,0.0,3.0,3.0,78000.0,-1.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,-1.0,-1.0,7,boostme,dailyfeats,,2.0,1.0
637,1014,28.0,4,15,3,469,31.0,32.0,0,85,5593.0,14825.0,2.0,2.0,103.0,52.0,21.0,37.0,66.0,77940.0,-1.0,3.0,2.0,106.0,35.0,42.0,2.0,82.0,8160.0,11370.0,3.0,2.0,152.0,51.0,45.0,0.0,85.0,37740.0,44208.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,9.0,4.0,2.0,3.0,6.0,120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,45.0,22.0,29.0,2.0,43.0,77880.0,-1.0,2.0,2.0,6.0,3.0,0.0,3.0,3.0,78000.0,-1.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,-1.0,-1.0,7,boostme,dailyfeats,,2.0,1.0
638,1014,31.0,5,11,3,383,35.0,54.0,0,135,7560.0,12883.0,1.0,1.0,15.0,15.0,0.0,15.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,135.0,68.0,95.0,0.0,135.0,57180.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,3.0,209.0,30.0,54.0,0.0,135.0,12600.0,15523.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,24.0,24.0,0.0,24.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,messages,,,3.0,1.0
639,1014,32.0,5,17,4,751,44.0,60.0,0,142,4118.0,9962.0,3.0,2.0,214.0,71.0,68.0,6.0,142.0,20520.0,28086.0,2.0,2.0,235.0,118.0,25.0,100.0,135.0,43800.0,-1.0,4.0,2.0,273.0,68.0,79.0,0.0,139.0,15040.0,25582.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,13176.0,15730.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,29.0,14.0,11.0,7.0,22.0,300.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,messages,,,3.0,1.0
640,1014,32.0,5,17,4,751,44.0,60.0,0,142,4118.0,9962.0,3.0,2.0,214.0,71.0,68.0,6.0,142.0,20520.0,28086.0,2.0,2.0,235.0,118.0,25.0,100.0,135.0,43800.0,-1.0,4.0,2.0,273.0,68.0,79.0,0.0,139.0,15040.0,25582.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,13176.0,15730.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,29.0,14.0,11.0,7.0,22.0,300.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,messages,,,3.0,1.0
641,1014,32.0,5,17,4,751,44.0,60.0,0,142,4118.0,9962.0,3.0,2.0,214.0,71.0,68.0,6.0,142.0,20520.0,28086.0,2.0,2.0,235.0,118.0,25.0,100.0,135.0,43800.0,-1.0,4.0,2.0,273.0,68.0,79.0,0.0,139.0,15040.0,25582.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,13176.0,15730.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,29.0,14.0,11.0,7.0,22.0,300.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,messages,,,3.0,1.0
642,1014,36.0,6,13,3,679,52.0,59.0,0,169,6560.0,12196.0,1.0,1.0,153.0,153.0,0.0,153.0,153.0,-1.0,-1.0,2.0,1.0,277.0,138.0,43.0,108.0,169.0,240.0,-1.0,2.0,2.0,130.0,65.0,24.0,48.0,82.0,69060.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,35.0,35.0,0.0,35.0,35.0,-1.0,-1.0,6.0,3.0,54.0,9.0,22.0,0.0,54.0,15744.0,15727.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,30.0,30.0,0.0,30.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6,messages,,,4.0,1.0
643,1014,38.0,6,12,2,579,48.0,52.0,0,164,1865.0,3251.0,2.0,1.0,277.0,138.0,36.0,113.0,164.0,1200.0,-1.0,5.0,2.0,214.0,43.0,35.0,9.0,81.0,3900.0,4858.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2.0,69.0,17.0,27.0,0.0,56.0,6840.0,8686.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,19.0,19.0,0.0,19.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,boostme,,,4.0,1.0
644,1014,38.0,6,12,2,579,48.0,52.0,0,164,1865.0,3251.0,2.0,1.0,277.0,138.0,36.0,113.0,164.0,1200.0,-1.0,5.0,2.0,214.0,43.0,35.0,9.0,81.0,3900.0,4858.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2.0,69.0,17.0,27.0,0.0,56.0,6840.0,8686.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,19.0,19.0,0.0,19.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,boostme,,,4.0,1.0
645,1014,41.0,6,9,3,516,57.0,61.0,3,185,9375.0,21628.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,-1.0,-1.0,1.0,1.0,70.0,70.0,0.0,70.0,70.0,-1.0,-1.0,3.0,2.0,314.0,105.0,93.0,3.0,185.0,37470.0,51463.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,29.0,29.0,0.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,100.0,33.0,15.0,20.0,49.0,37380.0,36402.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,dailyfeats,thoughtchallenger,,4.0,1.0
646,1014,6.0,1,5,2,326,65.0,81.0,0,177,1545.0,2181.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,177.0,177.0,0.0,177.0,177.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,146.0,73.0,75.0,20.0,126.0,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,thoughtchallenger,,,,
647,1014,7.0,1,7,1,394,56.0,72.0,0,185,350.0,369.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,185.0,185.0,0.0,185.0,185.0,-1.0,-1.0,3.0,1.0,127.0,42.0,73.0,0.0,127.0,750.0,212.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,39.0,20.0,12.0,11.0,28.0,120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,43.0,43.0,0.0,43.0,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,dailyfeats,,,,
648,1014,9.0,2,10,3,592,59.0,39.0,0,111,6280.0,13185.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,494.0,82.0,24.0,42.0,111.0,8112.0,17502.0,2.0,2.0,68.0,34.0,48.0,0.0,68.0,16860.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,18.0,18.0,0.0,18.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,12.0,12.0,0.0,12.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,boostme,,,3.0,1.0
